event_id,lon,lat
804785,-73.995428198946,40.72900104836
799556,-73.990745984014,40.745730006949
795985,-73.944507508903,40.789783989916
781918,-73.957385987592,40.81534530902
798534,-73.963140984456,40.797624480373
748878,-73.976194006981,40.749828937084
805357,-73.939189023310007,40.795063018238
781577,-73.996188365791,40.735346306237
796388,-73.935224013737,40.8174849883
804347,-74.000607502647,40.724762005603
803989,-73.999320592982,40.722397947553
796744,-73.945901419011,40.827844180552
748795,-73.991364649892,40.732048730736
796769,-73.945367994693,40.814306987829
795109,-73.933792501935,40.796211005252
780434,-73.948717655035,40.830666417066
807395,-73.924086971173,40.864887310129
784624,-73.940606296519,40.811504358863
762600,-73.946434508104,40.790596490507
795035,-73.936181819632,40.817495569646
782884,-73.95271003896,40.825701011729
762814,-73.938904474356,40.797476542941
748793,-73.984033602808,40.591239519007
799313,-73.965263028369,40.798516600346
798921,-73.96059004253,40.809909212843
803579,NA,NA
804709,-73.997808261179,40.72748966334
806541,-74.005021999592,40.735638488892
802114,-73.969811007366,40.765775496031
804040,-73.98805753048,40.720650493503
803817,-73.934319450571,40.850728116164
805486,-73.993665952783,40.722519820627
748879,-74.011122464055,40.70942702057
748700,-73.979398556999,40.751177777043
797771,-73.964471567417,40.768842110575
799623,-74.007227009655,40.741289627399
808096,-74.009164561977,40.706209347583
802215,-73.999320592982,40.722397947553
791186,-74.013385965495,40.706316014149
804758,-73.990984749668,40.727994631686
803380,-74.007479992699,40.740932016978
807399,-74.004669784205,40.749581952491
807872,-74.000798734729,40.75483656627
806560,-73.999320592982,40.722397947553
808284,-73.981296425629,40.767991149949
772727,-73.994529731898,40.723891953296
793821,-73.948615784449,40.800672640823
781096,-73.987921517662,40.730244905406
799212,-74.007646792572,40.741929589185
802256,-73.945861269695,40.773144257615
780457,-73.963569442793,40.794493235478
756332,NA,NA
748792,-73.985930251161,40.752317178985
805087,-73.931751006251,40.796987000293
748536,-73.958703775483,40.772366875449
806007,-73.966942996899,40.762518382765
803434,-74.000125103706,40.722791947985
799608,-74.002114317523,40.7179917842
774472,-73.945296653896,40.795168221553
790548,-73.935229304548,40.794213499116
773361,-73.947922370134,40.812153349352
801856,-74.003357018346,40.722851497458
804639,-73.939407688879,40.796779371277
797190,-73.939591478782,40.808617502439
804362,-73.920943962677,40.865447441097
803248,NA,NA
797719,-73.945979999353,40.824988005136
759515,-73.983293253429,40.713986792373
809128,-73.939153442131,40.850086252135
804159,-73.946918553783,40.80420652576
806874,-73.982331323426,40.762370361541
737906,NA,NA
737848,-73.957148701181,40.78595242861
801674,-73.997548024829,40.722472005228
753394,-73.992156281132,40.729964359538
747869,-73.980180772175,40.77551008968
748790,-73.994814122759,40.74013005465
805980,-73.999320592982,40.722397947553
806343,-73.997247631577,40.724859744295
775143,-73.965176988377,40.770779995141
765291,-74.009854682406,40.717361547896
803993,-74.001668986865,40.737517187715
805282,-74.003026016989,40.7114329984
803178,-73.976882306865,40.751795311165
806219,-74.008830092319,40.708164529909
806571,-74.000885278625,40.723166310255
807479,-73.982404020607,40.754120019616
805793,-73.987387523049,40.743103495679
805794,-73.996288494992,40.725389966829
803929,-73.972308014028,40.758104703563
805795,-74.006813966672,40.718560507856
803264,-74.003770976601,40.715918708631
806765,-73.997548024829,40.722472005228
807318,-73.972380314245,40.753609210893
806926,-74.008870549466,40.739387231808
794292,-73.991682010204,40.74155056709
805888,-74.004270021134,40.724850061809
805889,-74.002231190513,40.719648786633996
802532,-74.007235534493,40.739389998251
748880,-73.975745987891,40.750445483149
748703,-74.010556989354,40.709149013604
806342,-73.998181486501,40.724428510631
751892,-73.958373879605,40.820638192806
807463,-73.977902017067,40.760471510387
807005,-73.984830355342,40.717670384397
805890,-73.994529731898,40.723891953296
806051,-73.964922143961,40.768214635536
807303,-73.987470964895,40.741334515969
801395,-73.946770516053,40.82902045106
766578,NA,NA
803995,-73.999320592982,40.722397947553
794156,-74.013231989934,40.706523005248
773672,-73.93556189621,40.801891634162
785968,-73.993872504008,40.749075529765
803383,-73.982404020607,40.754120019616
783880,-73.993563475897,40.759706497718
748819,-73.982222774556,40.769358482604
798451,-73.997247631577,40.724859744295
748547,-74.000495298329,40.742524809335
786661,-73.979409998924,40.721178504358
799815,-73.949310623843,40.80521813572
785225,-73.952754965961,40.803317013571
805346,-73.962845059094,40.775328246306
802542,-73.958219505827,40.803503510916
802713,-73.998637146341,40.71538606336
769483,-73.985624438503,40.600412371812
807304,-73.984176488936,40.72515999143
806811,-73.981518514446,40.780698510716
787580,-73.934639266228,40.805314134073
748881,-74.004687422579,40.741991497129
747874,-73.974208028044,40.791505989987
807778,NA,NA
745544,-73.938904474356,40.797476542941
808655,-73.989183833703,40.750388387347
808136,-73.991309960369,40.716022006569
782722,-73.998637146341,40.71538606336
804439,-74.002457011492,40.723929494025
699348,-74.009854682406,40.717361547896
801491,-73.995673293498,40.70505561634
756922,NA,NA
807603,NA,NA
790017,-74.008453025876,40.740509096639
743820,-74.006187754686,40.736938417301
758747,NA,NA
804915,-74.012623682959,40.718805692052
795466,-73.997617007232,40.729628999592
806709,-74.009362526242,40.72003050508
802326,-73.99741810467,40.713152713474
798050,-74.002586868165,40.737006623467
806953,-74.005613300952,40.722229350695
804374,-73.983277303935,40.7793081631
748708,-73.970637002015,40.757408994603
771110,-73.981388714557,40.761125859286
805709,-73.997247631577,40.724859744295
748882,-73.973849911231,40.753036050942
810141,-73.940038514038,40.817911435974
795568,-74.012855223386,40.706116147668
809465,-73.995005865485,40.725470608362
809296,-73.94937550833,40.789369505732
801333,-73.938941938003,40.800852862108
790946,-73.954373921334,40.768012345311
748789,-73.980894840122,40.759248360654
793892,-73.970399450362,40.80070395046
801030,-73.939064339552,40.819118388501
809907,NA,NA
782448,-73.983763149991,40.727732353178
802796,NA,NA
806315,-73.954729756276,40.810380696525
809625,-73.990950041446,40.739691998223
810958,-74.010821807009,40.708939242841
791904,NA,NA
810956,-73.988854481833,40.755971498208
774121,-74.00130220734,40.738323990701
